,Unnamed: 0,Year,From_League,To_League,Longitude,Latitude,Distinction,Season,From_League_name,To_League_name,Fee_total,From_To,From_Country,new_distinction
990,990,2021,FR1,IT1,7.82371220208832,44.0778374952224,6,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,6
991,991,2021,FR1,IT1,8.78095689717794,43.7318960060688,7,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,7
992,992,2021,FR1,IT1,9.74938603215024,43.4186262649002,8,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,8
993,993,2021,FR1,IT1,10.7278848450857,43.1383888775321,9,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,9
994,994,2021,FR1,IT1,11.7153269828259,42.8915064261303,10,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,10
995,995,2021,FR1,IT1,12.7105757975221,42.6782630978858,11,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,11
996,996,2021,IT1,FR1,12.7174978118279,42.6726928267669,0,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,0
997,997,2021,IT1,FR1,11.8498773442848,43.2048841875529,1,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,1
998,998,2021,IT1,FR1,10.9647026934499,43.7073369293251,2,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,2
999,999,2021,IT1,FR1,10.0629927867361,44.1794726771023,3,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,3
1000,1000,2021,IT1,FR1,9.14578558534252,44.6207479538932,4,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,4
1001,1001,2021,IT1,FR1,8.21413688945487,45.0306548062949,5,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,5
1002,1002,2021,IT1,FR1,7.26911912290983,45.4087213891996,6,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,6
1003,1003,2021,IT1,FR1,6.31182009872473,45.7545125089371,7,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,7
1004,1004,2021,IT1,FR1,5.34334176691243,46.0676301242274,8,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,8
1005,1005,2021,IT1,FR1,4.36479894602305,46.3477138043676,9,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,9
1006,1006,2021,IT1,FR1,3.37731803987276,46.5944411441248,10,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,10
1007,1007,2021,IT1,FR1,2.38203574093668,46.8075281348576,11,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,11
1008,1008,2021,GB1,IT1,-1.23427854516184,52.9131706636476,0,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,0
1009,1009,2021,GB1,IT1,-0.520566824116244,52.1830493259648,1,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,1
1010,1010,2021,GB1,IT1,0.20790454132743,51.4676535905665,2,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,2
1011,1011,2021,GB1,IT1,0.950831789802507,50.7672817664824,3,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,3
1012,1012,2021,GB1,IT1,1.7079051320611,50.0822258980024,4,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,4
1013,1013,2021,GB1,IT1,2.47880888015167,49.412771642898,5,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,5
1014,1014,2021,GB1,IT1,3.26322157905585,48.7591981533076,6,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,6
1015,1015,2021,GB1,IT1,4.06081614073042,48.1217779593345,7,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,7
1016,1016,2021,GB1,IT1,4.87125998049788,47.5007768554058,8,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,8
1017,1017,2021,GB1,IT1,5.69421515572914,46.8964537894407,9,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,9
1018,1018,2021,GB1,IT1,6.52933850676054,46.3090607548722,10,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,10
1019,1019,2021,GB1,IT1,7.37628179998607,45.7388426855707,11,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,11
1020,1020,2021,GB1,IT1,8.23469187306535,45.1860373537101,12,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,12
1021,1021,2021,GB1,IT1,9.1042107821871,44.6508752706201,13,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,13
1022,1022,2021,GB1,IT1,9.98447595132597,44.1335795906666,14,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,14
1023,1023,2021,GB1,IT1,10.8751203234313,43.6343660182004,15,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,15
1024,1024,2021,GB1,IT1,11.7757725134845,43.1534427176107,16,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,16
1025,1025,2021,GB1,IT1,12.6860569633603,42.6910102265249,17,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,17
1026,1026,2021,IT1,GB1,12.7196237583851,42.6741634685888,0,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,0
1027,1027,2021,IT1,GB1,12.0061185048749,43.404486576337,1,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,1
1028,1028,2021,IT1,GB1,11.277849443949,44.1200882556221,2,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,2
1029,1029,2021,IT1,GB1,10.5351202526164,44.8206701115389,3,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,3
1030,1030,2021,IT1,GB1,9.77824063753794,45.5059400122177,4,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,4
1031,1031,2021,IT1,GB1,9.00752620588409,46.1756122106387,5,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,5
1032,1032,2021,IT1,GB1,8.2232983337311,46.8294074637844,6,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,6
1033,1033,2021,IT1,GB1,7.42588403205231,47.4670531490797,7,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,7
1034,1034,2021,IT1,GB1,6.61561581035955,48.0882833780708,8,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,8
1035,1035,2021,IT1,GB1,5.79283153805184,48.6928391072973,9,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,9
1036,1036,2021,IT1,GB1,4.95787430352896,49.2804682463089,10,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,10
1037,1037,2021,IT1,GB1,4.11109227112894,49.8509257627831,11,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,11
1038,1038,2021,IT1,GB1,3.25283853594881,50.4039737847007,12,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,12
1039,1039,2021,IT1,GB1,2.38347097660942,50.9393816995337,13,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,13
1040,1040,2021,IT1,GB1,1.50335210602553,51.4569262504079,14,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,14
1041,1041,2021,IT1,GB1,0.612848920243497,51.9563916291977,15,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,15
1042,1042,2021,IT1,GB1,-0.287667254590446,52.437569566514,16,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,16
1043,1043,2021,IT1,GB1,-1.19782091706744,52.9002594185502,17,21/22,Serie A,Premier League,180100000,Serie APremier League,Italy,17
1044,1044,2022,L1,ES1,9.94753098878138,51.5279541844924,0,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,0
1045,1045,2022,L1,ES1,8.99619035569207,51.1935781229255,1,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,1
1046,1046,2022,L1,ES1,8.05910817939199,50.821108868387,2,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,2
1047,1047,2022,L1,ES1,7.13780906462055,50.4111524172399,3,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,3
1048,1048,2022,L1,ES1,6.23379193754696,49.9643757563976,4,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,4
1049,1049,2022,L1,ES1,5.34852760706212,49.4815057781561,5,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,5
1050,1050,2022,L1,ES1,4.48345637181647,48.9633280975615,6,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,6
1051,1051,2022,L1,ES1,3.63998567689703,48.4106857742385,7,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,7
1052,1052,2022,L1,ES1,2.81948782395621,47.8244779407568,8,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,8
1053,1053,2022,L1,ES1,2.02329773851804,47.2056583397698,9,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,9
1054,1054,2022,L1,ES1,1.25271079809413,46.5552337723034,10,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,10
1055,1055,2022,L1,ES1,0.50898072464312,45.8742624597209,11,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,11
1056,1056,2022,L1,ES1,-0.206682455197551,45.1638523220285,12,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,12
1057,1057,2022,L1,ES1,-0.893114378788837,44.4251591753224,13,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,13
1058,1058,2022,L1,ES1,-1.54919824187341,43.6593848513106,14,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,14
1059,1059,2022,L1,ES1,-2.17386661558281,42.8677752419684,15,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,15
1060,1060,2022,L1,ES1,-2.76610318311241,42.0516182725093,16,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,16
1061,1061,2022,L1,ES1,-3.3249443932385,41.2122418059697,17,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,17
1062,1062,2022,L1,ES1,-3.84948102798739,40.3510114828145,18,22/23,Bundesliga,LaLiga,64000000,BundesligaLaLiga,Germany,18
1063,1063,2022,ES1,L1,-3.86242229864938,40.3307214714556,0,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,0
1064,1064,2022,ES1,L1,-2.91096616914193,40.6647687500532,1,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,1
1065,1065,2022,ES1,L1,-1.97375533137846,41.036914146766,2,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,2
1066,1066,2022,ES1,L1,-1.05231459942673,41.4465521921377,3,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,3
1067,1067,2022,ES1,L1,-0.148143129862877,41.8930164172919,4,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,4
1068,1068,2022,ES1,L1,0.737288017311553,42.3755804382561,5,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,5
1069,1069,2022,ES1,L1,1.60253827204036,42.8934591377674,6,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,6
1070,1070,2022,ES1,L1,2.44619989797718,43.4458099426346,7,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,7
1071,1071,2022,ES1,L1,3.26690028283051,44.0317341945796,8,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,8
1072,1072,2022,ES1,L1,4.06330417156294,44.6502786123279,9,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,9
1073,1073,2022,ES1,L1,4.8341158388113,45.3004368425685,10,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,10
1074,1074,2022,ES1,L1,5.57808119699311,45.9811510972607,11,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,11
1075,1075,2022,ES1,L1,6.29398983666968,46.6913138746239,12,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,12
1076,1076,2022,ES1,L1,6.98067699584615,47.4297697610098,13,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,13
1077,1077,2022,ES1,L1,7.6370254550045,48.1953173107258,14,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,14
1078,1078,2022,ES1,L1,8.26196735478636,48.9867110007517,15,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,15
1079,1079,2022,ES1,L1,8.85448593336835,49.8026632571681,16,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,16
1080,1080,2022,ES1,L1,9.41361718070317,50.6418465500008,17,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,17
1081,1081,2022,ES1,L1,9.93845140693526,51.5028955530727,18,22/23,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,18
1082,1082,2022,L1,FR1,2.373990788677,46.8151312885301,0,22/23,Bundesliga,Ligue 1,28600000,BundesligaLigue 1,Germany,9
1083,1083,2022,L1,FR1,3.33787085411091,47.1012360918917,1,22/23,Bundesliga,Ligue 1,28600000,BundesligaLigue 1,Germany,8
1084,1084,2022,L1,FR1,4.28041882571043,47.4512704620343,2,22/23,Bundesliga,Ligue 1,28600000,BundesligaLigue 1,Germany,7
1085,1085,2022,L1,FR1,5.19739985328873,47.8636617011617,3,22/23,Bundesliga,Ligue 1,28600000,BundesligaLigue 1,Germany,6
1086,1086,2022,L1,FR1,6.08469395845426,48.336556943246,4,22/23,Bundesliga,Ligue 1,28600000,BundesligaLigue 1,Germany,5
1087,1087,2022,L1,FR1,6.93831454559573,48.8678314789201,5,22/23,Bundesliga,Ligue 1,28600000,BundesligaLigue 1,Germany,4
1088,1088,2022,L1,FR1,7.7544263135806,49.4550983017563,6,22/23,Bundesliga,Ligue 1,28600000,BundesligaLigue 1,Germany,3
1089,1089,2022,L1,FR1,8.52936248769049,50.0957188330409,7,22/23,Bundesliga,Ligue 1,28600000,BundesligaLigue 1,Germany,2
1090,1090,2022,L1,FR1,9.25964129437052,50.7868147768588,8,22/23,Bundesliga,Ligue 1,28600000,BundesligaLigue 1,Germany,1
1091,1091,2022,L1,FR1,9.94198160477199,51.5252810522219,9,22/23,Bundesliga,Ligue 1,28600000,BundesligaLigue 1,Germany,0
1092,1092,2022,FR1,L1,9.94956172111757,51.520763926178,0,22/23,Ligue 1,Bundesliga,50500000,Ligue 1Bundesliga,France,9
1093,1093,2022,FR1,L1,8.98554693765282,51.2351133768894,1,22/23,Ligue 1,Bundesliga,50500000,Ligue 1Bundesliga,France,8
1094,1094,2022,FR1,L1,8.04283411925509,50.8855232153057,2,22/23,Ligue 1,Bundesliga,50500000,Ligue 1Bundesliga,France,7
1095,1095,2022,FR1,L1,7.12565885676478,50.4735641434025,3,22/23,Ligue 1,Bundesliga,50500000,Ligue 1Bundesliga,France,6
1096,1096,2022,FR1,L1,6.23814200126717,50.0010870854885,4,22/23,Ligue 1,Bundesliga,50500000,Ligue 1Bundesliga,France,5
1097,1097,2022,FR1,L1,5.38427114918662,49.4702148720371,5,22/23,Ligue 1,Bundesliga,50500000,Ligue 1Bundesliga,France,4
1098,1098,2022,FR1,L1,4.56788272609127,48.8833327018501,6,22/23,Ligue 1,Bundesliga,50500000,Ligue 1Bundesliga,France,3
1099,1099,2022,FR1,L1,3.7926447497057,48.243077425404,7,22/23,Ligue 1,Bundesliga,50500000,Ligue 1Bundesliga,France,2
1100,1100,2022,FR1,L1,3.06204034957667,47.552325697531,8,22/23,Ligue 1,Bundesliga,50500000,Ligue 1Bundesliga,France,1
1101,1101,2022,FR1,L1,2.37935211743811,46.8141810526632,9,22/23,Ligue 1,Bundesliga,50500000,Ligue 1Bundesliga,France,0
1102,1102,2022,L1,GB1,9.94808959143682,51.524941009034,0,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,0
1103,1103,2022,L1,GB1,8.97197213328501,51.8597782601902,1,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,1
1104,1104,2022,L1,GB1,7.98286779465887,52.1540466481995,2,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,2
1105,1105,2022,L1,GB1,6.98246188476682,52.4072447767938,3,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,3
1106,1106,2022,L1,GB1,5.97245896927115,52.6189412282541,4,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,4
1107,1107,2022,L1,GB1,4.95457996592295,52.7887752984918,5,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,5
1108,1108,2022,L1,GB1,3.93055921233492,52.9164576116429,6,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,6
1109,1109,2022,L1,GB1,2.90214151088858,53.0017706131284,7,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,7
1110,1110,2022,L1,GB1,1.8710791558108,53.0445689403394,8,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,8
1111,1111,2022,L1,GB1,0.839128947485076,53.0447796703172,9,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,9
1112,1112,2022,L1,GB1,-0.191950800914948,53.0024024440044,10,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,10
1113,1113,2022,L1,GB1,-1.22040325936971,52.917509466857,11,22/23,Bundesliga,Premier League,270200000,BundesligaPremier League,Germany,11
1114,1114,2022,GB1,L1,-1.23339818829052,52.9154848567832,0,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,0
1115,1115,2022,GB1,L1,-0.257228145543142,52.5808009394623,1,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,1
1116,1116,2022,GB1,L1,0.731922404912512,52.2866879247828,2,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,2
1117,1117,2022,GB1,L1,1.73236807512891,52.0336469442759,3,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,3
1118,1118,2022,GB1,L1,2.74240423169714,51.8221091479002,4,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,4
1119,1119,2022,GB1,L1,3.76030990022755,51.652434969416,5,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,5
1120,1120,2022,GB1,L1,4.78435069767331,51.5249135122518,6,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,6
1121,1121,2022,GB1,L1,5.81278178750069,51.4397620569085,7,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,7
1122,1122,2022,GB1,L1,6.84385085267072,51.3971256907404,8,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,8
1123,1123,2022,GB1,L1,7.87580108136673,51.3970770607452,9,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,9
1124,1124,2022,GB1,L1,8.90687416038038,51.4396162497823,10,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,10
1125,1125,2022,GB1,L1,9.93531327105591,51.5246707764316,11,22/23,Premier League,Bundesliga,60200000,Premier LeagueBundesliga,United Kingdom,11
1126,1126,2022,L1,IT1,12.7194664000327,42.6750640283958,0,22/23,Bundesliga,Serie A,45050000,BundesligaSerie A,Germany,9
1127,1127,2022,L1,IT1,12.5775158771036,43.7003755934881,1,22/23,Bundesliga,Serie A,45050000,BundesligaSerie A,Germany,8
1128,1128,2022,L1,IT1,12.3932444835764,44.718932322394,2,22/23,Bundesliga,Serie A,45050000,BundesligaSerie A,Germany,7
1129,1129,2022,L1,IT1,12.1669681089005,45.7289881420077,3,22/23,Bundesliga,Serie A,45050000,BundesligaSerie A,Germany,6
1130,1130,2022,L1,IT1,11.8990746500689,46.7288115520092,4,22/23,Bundesliga,Serie A,45050000,BundesligaSerie A,Germany,5
1131,1131,2022,L1,IT1,11.590023346661,47.7166885931099,5,22/23,Bundesliga,Serie A,45050000,BundesligaSerie A,Germany,4
1132,1132,2022,L1,IT1,11.2403439935853,48.6909257852271,6,22/23,Bundesliga,Serie A,45050000,BundesligaSerie A,Germany,3
1133,1133,2022,L1,IT1,10.8506360328727,49.6498530305534,7,22/23,Bundesliga,Serie A,45050000,BundesligaSerie A,Germany,2
1134,1134,2022,L1,IT1,10.4215675260754,50.5918264765415,8,22/23,Bundesliga,Serie A,45050000,BundesligaSerie A,Germany,1
1135,1135,2022,L1,IT1,9.95387400903436,51.515231333898,9,22/23,Bundesliga,Serie A,45050000,BundesligaSerie A,Germany,0
1136,1136,2022,IT1,L1,9.9485571835693,51.5248145907371,0,22/23,Serie A,Bundesliga,87700000,Serie ABundesliga,Italy,9
1137,1137,2022,IT1,L1,10.0906043401725,50.499516408854,1,22/23,Serie A,Bundesliga,87700000,Serie ABundesliga,Italy,8
1138,1138,2022,IT1,L1,10.2749717305513,49.4809770518153,2,22/23,Serie A,Bundesliga,87700000,Serie ABundesliga,Italy,7
1139,1139,2022,IT1,L1,10.5013433006923,48.4709425629468,3,22/23,Serie A,Bundesliga,87700000,Serie ABundesliga,Italy,6
1140,1140,2022,IT1,L1,10.7693309904126,47.471144406002,4,22/23,Serie A,Bundesliga,87700000,Serie ABundesliga,Italy,5
1141,1141,2022,IT1,L1,11.0784753985965,46.4832964969793,5,22/23,Serie A,Bundesliga,87700000,Serie ABundesliga,Italy,4
1142,1142,2022,IT1,L1,11.4282465707293,45.5090922660211,6,22/23,Serie A,Bundesliga,87700000,Serie ABundesliga,Italy,3
1143,1143,2022,IT1,L1,11.8180449073784,44.550201754431,7,22/23,Serie A,Bundesliga,87700000,Serie ABundesliga,Italy,2
1144,1144,2022,IT1,L1,12.2472021920635,43.6082687517851,8,22/23,Serie A,Bundesliga,87700000,Serie ABundesliga,Italy,1
1145,1145,2022,IT1,L1,12.7149827367549,42.684907978046,9,22/23,Serie A,Bundesliga,87700000,Serie ABundesliga,Italy,0
1146,1146,2022,ES1,FR1,2.37400008367352,46.8112151872169,0,22/23,LaLiga,Ligue 1,18000000,LaLigaLigue 1,Spain,9
1147,1147,2022,ES1,FR1,1.50131713707591,46.2950131220792,1,22/23,LaLiga,Ligue 1,18000000,LaLigaLigue 1,Spain,8
1148,1148,2022,ES1,FR1,0.665500543881693,45.7210351435156,2,22/23,LaLiga,Ligue 1,18000000,LaLigaLigue 1,Spain,7
1149,1149,2022,ES1,FR1,-0.129630793812144,45.0919037954237,3,22/23,LaLiga,Ligue 1,18000000,LaLigaLigue 1,Spain,6
1150,1150,2022,ES1,FR1,-0.880443867570952,44.4104936211472,4,22/23,LaLiga,Ligue 1,18000000,LaLigaLigue 1,Spain,5
1151,1151,2022,ES1,FR1,-1.58350816208172,43.6799180294944,5,22/23,LaLiga,Ligue 1,18000000,LaLigaLigue 1,Spain,4
1152,1152,2022,ES1,FR1,-2.23561132940773,42.9035150693647,6,22/23,LaLiga,Ligue 1,18000000,LaLigaLigue 1,Spain,3
1153,1153,2022,ES1,FR1,-2.83377386642184,42.084832177979,7,22/23,LaLiga,Ligue 1,18000000,LaLigaLigue 1,Spain,2
1154,1154,2022,ES1,FR1,-3.37526272835613,41.2276099724012,8,22/23,LaLiga,Ligue 1,18000000,LaLigaLigue 1,Spain,1
1155,1155,2022,ES1,FR1,-3.85760381626696,40.3357651584073,9,22/23,LaLiga,Ligue 1,18000000,LaLigaLigue 1,Spain,0
1156,1156,2022,FR1,ES1,-3.86254233785258,40.3319845511868,0,22/23,Ligue 1,LaLiga,103000000,Ligue 1LaLiga,France,9
1157,1157,2022,FR1,ES1,-2.98977831638016,40.848049527869,1,22/23,Ligue 1,LaLiga,103000000,Ligue 1LaLiga,France,8
1158,1158,2022,FR1,ES1,-2.15387157234636,41.4218962082755,2,22/23,Ligue 1,LaLiga,103000000,Ligue 1LaLiga,France,7
1159,1159,2022,FR1,ES1,-1.35864141975335,42.0509026484187,3,22/23,Ligue 1,LaLiga,103000000,Ligue 1LaLiga,France,6
1160,1160,2022,FR1,ES1,-0.607721318527698,42.7321948756678,4,22/23,Ligue 1,LaLiga,103000000,Ligue 1LaLiga,France,5
1161,1161,2022,FR1,ES1,0.095457727001893,43.4626600201222,5,22/23,Ligue 1,LaLiga,103000000,Ligue 1LaLiga,France,4
1162,1162,2022,FR1,ES1,0.747682844593614,44.2389605375233,6,22/23,Ligue 1,LaLiga,103000000,Ligue 1LaLiga,France,3
1163,1163,2022,FR1,ES1,1.34597397392136,45.0575494587178,7,22/23,Ligue 1,LaLiga,103000000,Ligue 1LaLiga,France,2
1164,1164,2022,FR1,ES1,1.88759748267034,45.9146865959982,8,22/23,Ligue 1,LaLiga,103000000,Ligue 1LaLiga,France,1
1165,1165,2022,FR1,ES1,2.37007865668653,46.8064556322709,9,22/23,Ligue 1,LaLiga,103000000,Ligue 1LaLiga,France,0
1166,1166,2022,ES1,GB1,-3.86656631069273,40.3330288573205,0,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,0
1167,1167,2022,ES1,GB1,-3.50117836266055,41.2574101804816,1,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,1
1168,1168,2022,ES1,GB1,-3.16218692218413,42.1917944624876,2,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,2
1169,1169,2022,ES1,GB1,-2.84986539324417,43.1354281020622,3,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,3
1170,1170,2022,ES1,GB1,-2.56446566995682,44.0875500381206,4,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,4
1171,1171,2022,ES1,GB1,-2.30621793341553,45.0473923635822,5,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,5
1172,1172,2022,ES1,GB1,-2.07533046604502,46.014180944704,6,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,6
1173,1173,2022,ES1,GB1,-1.87198948361698,46.9871360454364,7,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,7
1174,1174,2022,ES1,GB1,-1.69635898506291,47.9654729562978,8,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,8
1175,1175,2022,ES1,GB1,-1.54858062020555,48.9484026272592,9,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,9
1176,1176,2022,ES1,GB1,-1.42877357551507,49.9351323041305,10,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,10
1177,1177,2022,ES1,GB1,-1.33703447798266,50.9248661679344,11,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,11
1178,1178,2022,ES1,GB1,-1.27343731718879,51.916805976751,12,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,12
1179,1179,2022,ES1,GB1,-1.2380333856289,52.9101517095179,13,22/23,LaLiga,Premier League,269850000,LaLigaPremier League,Spain,13
1180,1180,2022,GB1,ES1,-1.23079067911815,52.9137918641723,0,22/23,Premier League,LaLiga,64000000,Premier LeagueLaLiga,United Kingdom,0
1181,1181,2022,GB1,ES1,-1.59603341971231,51.9893531568372,1,22/23,Premier League,LaLiga,64000000,Premier LeagueLaLiga,United Kingdom,1
1182,1182,2022,GB1,ES1,-1.93487808179957,51.0549156371757,2,22/23,Premier League,LaLiga,64000000,Premier LeagueLaLiga,United Kingdom,2
1183,1183,2022,GB1,ES1,-2.24705137977919,50.1112329494015,3,22/23,Premier League,LaLiga,64000000,Premier LeagueLaLiga,United Kingdom,3
